"","X","id","name","copies","deck_part","deck_id","archetype"
"7486",14,69540484,"Kashtira Birth",1,0,"kashtira-crystron-594588","Crystron"
"7487",15,71832012,"Pressured Planet Wraitsoth",1,0,"kashtira-crystron-594588","Crystron"
"7488",16,24299458,"Forbidden Droplet",3,0,"kashtira-crystron-594588","Crystron"
"7489",17,81439174,"Foolish Burial",1,0,"kashtira-crystron-594588","Crystron"
"7490",18,24224830,"Called by the Grave",1,0,"kashtira-crystron-594588","Crystron"
"7491",19,10045474,"Infinite Impermanence",3,0,"kashtira-crystron-594588","Crystron"
"7492",20,53829527,"Crystron Cluster",1,0,"kashtira-crystron-594588","Crystron"
"7493",0,47736165,"Crystron Eleskeletus",2,1,"kashtira-crystron-594588","Crystron"
"7494",1,13455674,"Crystron Quariongandrax",1,1,"kashtira-crystron-594588","Crystron"
"7495",2,40509732,"Samurai Destroyer",1,1,"kashtira-crystron-594588","Crystron"
"7496",3,66698383,"Vermillion Dragon Mech",1,1,"kashtira-crystron-594588","Crystron"
"7497",4,42110604,"Hi-Speedroid Chanbara",1,1,"kashtira-crystron-594588","Crystron"
"7498",5,33158448,"F.A. Dawn Dragster",2,1,"kashtira-crystron-594588","Crystron"
"7499",6,58069384,"Cyber Dragon Nova",1,1,"kashtira-crystron-594588","Crystron"
"7500",7,10443957,"Cyber Dragon Infinity",1,1,"kashtira-crystron-594588","Crystron"
"7501",8,22110647,"Mecha Phantom Beast Dracossack",1,1,"kashtira-crystron-594588","Crystron"
"7502",9,93039339,"Super Starslayer TY-PHON - Sky Crisis",1,1,"kashtira-crystron-594588","Crystron"
"7503",10,58699500,"Cherubini, Ebon Angel of the Burning Abyss",1,1,"kashtira-crystron-594588","Crystron"
"7504",11,41739381,"Clockwork Knight",1,1,"kashtira-crystron-594588","Crystron"
"7505",12,29301450,"S:P Little Knight",1,1,"kashtira-crystron-594588","Crystron"
"7506",0,87126721,"Mulcharmy Meowls",3,2,"kashtira-crystron-594588","Crystron"
"7507",1,84192580,"Mulcharmy Purulia",3,2,"kashtira-crystron-594588","Crystron"
"7508",2,18144507,"Harpie's Feather Duster",1,2,"kashtira-crystron-594588","Crystron"
"7509",3,14532163,"Lightning Storm",2,2,"kashtira-crystron-594588","Crystron"
"7510",4,40605147,"Solemn Strike",3,2,"kashtira-crystron-594588","Crystron"
"7511",5,31849106,"Different Dimension Ground",3,2,"kashtira-crystron-594588","Crystron"
"7512",0,27204311,"Nibiru, the Primal Being",2,0,"kashtira-fiendsmith-548052","Fiendsmith"
"7513",1,68304193,"Kashtira Unicorn",2,0,"kashtira-fiendsmith-548052","Fiendsmith"
"7514",2,32909498,"Kashtira Fenrir",3,0,"kashtira-fiendsmith-548052","Fiendsmith"
"7515",3,60764609,"Fiendsmith Engraver",3,0,"kashtira-fiendsmith-548052","Fiendsmith"
"7516",4,28803166,"Lacrima the Crimson Tears",3,0,"kashtira-fiendsmith-548052","Fiendsmith"
"7517",5,14558127,"Ash Blossom & Joyous Spring",3,0,"kashtira-fiendsmith-548052","Fiendsmith"
"7518",6,73642296,"Ghost Belle & Haunted Mansion",3,0,"kashtira-fiendsmith-548052","Fiendsmith"
"7519",7,52038441,"Ghost Mourner & Moonlit Chill",3,0,"kashtira-fiendsmith-548052","Fiendsmith"
"7520",8,59438930,"Ghost Ogre & Snow Rabbit",3,0,"kashtira-fiendsmith-548052","Fiendsmith"
"7521",9,97651498,"Fabled Lurrie",1,0,"kashtira-fiendsmith-548052","Fiendsmith"
"7522",10,97268402,"Effect Veiler",3,0,"kashtira-fiendsmith-548052","Fiendsmith"
"7523",11,69540484,"Kashtira Birth",1,0,"kashtira-fiendsmith-548052","Fiendsmith"
"7524",12,71832012,"Pressured Planet Wraitsoth",3,0,"kashtira-fiendsmith-548052","Fiendsmith"
"7525",13,98567237,"Fiendsmith's Tract",2,0,"kashtira-fiendsmith-548052","Fiendsmith"
"7526",14,97045737,"Dominus Purge",3,0,"kashtira-fiendsmith-548052","Fiendsmith"
"7527",15,99989863,"Fiendsmith in Paradise",1,0,"kashtira-fiendsmith-548052","Fiendsmith"
"7528",16,10045474,"Infinite Impermanence",3,0,"kashtira-fiendsmith-548052","Fiendsmith"
"7529",0,82135803,"Fiendsmith's Desirae",2,1,"kashtira-fiendsmith-548052","Fiendsmith"
"7530",1,93860227,"Necroquip Princess",1,1,"kashtira-fiendsmith-548052","Fiendsmith"
"7531",2,90448279,"Divine Arsenal AA-ZEUS - Sky Thunder",1,1,"kashtira-fiendsmith-548052","Fiendsmith"
"7532",3,93039339,"Super Starslayer TY-PHON - Sky Crisis",1,1,"kashtira-fiendsmith-548052","Fiendsmith"
"7533",4,91949988,"Gaia Dragon, the Thunder Charger",1,1,"kashtira-fiendsmith-548052","Fiendsmith"
"7534",5,73542331,"Kashtira Shangri-Ira",1,1,"kashtira-fiendsmith-548052","Fiendsmith"
"7535",6,79559912,"D/D/D Wave High King Caesar",1,1,"kashtira-fiendsmith-548052","Fiendsmith"
"7536",7,38495396,"Constellar Ptolemy M7",1,1,"kashtira-fiendsmith-548052","Fiendsmith"
"7537",8,32991300,"Fiendsmith's Agnumday",1,1,"kashtira-fiendsmith-548052","Fiendsmith"
"7538",9,29301450,"S:P Little Knight",1,1,"kashtira-fiendsmith-548052","Fiendsmith"
"7539",10,49867899,"Fiendsmith's Sequence",1,1,"kashtira-fiendsmith-548052","Fiendsmith"
"7540",11,71818935,"Moon of the Closed Heaven",1,1,"kashtira-fiendsmith-548052","Fiendsmith"
"7541",12,2463794,"Fiendsmith's Requiem",2,1,"kashtira-fiendsmith-548052","Fiendsmith"
"7542",0,31149212,"Kashtira Riseheart",1,2,"kashtira-fiendsmith-548052","Fiendsmith"
"7543",1,84192580,"Mulcharmy Purulia",3,2,"kashtira-fiendsmith-548052","Fiendsmith"
"7544",2,41420027,"Solemn Judgment",3,2,"kashtira-fiendsmith-548052","Fiendsmith"
"7545",3,40605147,"Solemn Strike",3,2,"kashtira-fiendsmith-548052","Fiendsmith"
"7546",4,83326048,"Dimensional Barrier",3,2,"kashtira-fiendsmith-548052","Fiendsmith"
"7547",5,14883228,"Typhoon",2,2,"kashtira-fiendsmith-548052","Fiendsmith"
"7548",0,27204311,"Nibiru, the Primal Being",2,0,"kashtira-fiendsmith-548053","Fiendsmith"
"7549",1,68304193,"Kashtira Unicorn",2,0,"kashtira-fiendsmith-548053","Fiendsmith"
"7550",2,32909498,"Kashtira Fenrir",3,0,"kashtira-fiendsmith-548053","Fiendsmith"
"7551",3,60764609,"Fiendsmith Engraver",3,0,"kashtira-fiendsmith-548053","Fiendsmith"
"7552",4,28803166,"Lacrima the Crimson Tears",3,0,"kashtira-fiendsmith-548053","Fiendsmith"
"7553",5,84192580,"Mulcharmy Purulia",1,0,"kashtira-fiendsmith-548053","Fiendsmith"
"7554",6,14558127,"Ash Blossom & Joyous Spring",3,0,"kashtira-fiendsmith-548053","Fiendsmith"
"7555",7,52038441,"Ghost Mourner & Moonlit Chill",3,0,"kashtira-fiendsmith-548053","Fiendsmith"
"7556",8,59438930,"Ghost Ogre & Snow Rabbit",3,0,"kashtira-fiendsmith-548053","Fiendsmith"
"7557",9,97651498,"Fabled Lurrie",1,0,"kashtira-fiendsmith-548053","Fiendsmith"
"7558",10,94145021,"Droll & Lock Bird",2,0,"kashtira-fiendsmith-548053","Fiendsmith"
"7559",11,97268402,"Effect Veiler",3,0,"kashtira-fiendsmith-548053","Fiendsmith"
"7560",12,69540484,"Kashtira Birth",1,0,"kashtira-fiendsmith-548053","Fiendsmith"
"7561",13,71832012,"Pressured Planet Wraitsoth",3,0,"kashtira-fiendsmith-548053","Fiendsmith"
"7562",14,98567237,"Fiendsmith's Tract",2,0,"kashtira-fiendsmith-548053","Fiendsmith"
"7563",15,97045737,"Dominus Purge",3,0,"kashtira-fiendsmith-548053","Fiendsmith"
"7564",16,99989863,"Fiendsmith in Paradise",1,0,"kashtira-fiendsmith-548053","Fiendsmith"
"7565",17,10045474,"Infinite Impermanence",3,0,"kashtira-fiendsmith-548053","Fiendsmith"
"7566",0,82135803,"Fiendsmith's Desirae",2,1,"kashtira-fiendsmith-548053","Fiendsmith"
"7567",1,93860227,"Necroquip Princess",1,1,"kashtira-fiendsmith-548053","Fiendsmith"
"7568",2,90448279,"Divine Arsenal AA-ZEUS - Sky Thunder",1,1,"kashtira-fiendsmith-548053","Fiendsmith"
"7569",3,93039339,"Super Starslayer TY-PHON - Sky Crisis",1,1,"kashtira-fiendsmith-548053","Fiendsmith"
"7570",4,91949988,"Gaia Dragon, the Thunder Charger",1,1,"kashtira-fiendsmith-548053","Fiendsmith"
"7571",5,73542331,"Kashtira Shangri-Ira",1,1,"kashtira-fiendsmith-548053","Fiendsmith"
"7572",6,79559912,"D/D/D Wave High King Caesar",1,1,"kashtira-fiendsmith-548053","Fiendsmith"
"7573",7,38495396,"Constellar Ptolemy M7",1,1,"kashtira-fiendsmith-548053","Fiendsmith"
"7574",8,32991300,"Fiendsmith's Agnumday",1,1,"kashtira-fiendsmith-548053","Fiendsmith"
"7575",9,29301450,"S:P Little Knight",1,1,"kashtira-fiendsmith-548053","Fiendsmith"
"7576",10,49867899,"Fiendsmith's Sequence",1,1,"kashtira-fiendsmith-548053","Fiendsmith"
"7577",11,71818935,"Moon of the Closed Heaven",1,1,"kashtira-fiendsmith-548053","Fiendsmith"
"7578",12,2463794,"Fiendsmith's Requiem",2,1,"kashtira-fiendsmith-548053","Fiendsmith"
"7579",0,49036338,"PSY-Frame Driver",1,2,"kashtira-fiendsmith-548053","Fiendsmith"
"7580",1,31149212,"Kashtira Riseheart",1,2,"kashtira-fiendsmith-548053","Fiendsmith"
"7581",2,84192580,"Mulcharmy Purulia",2,2,"kashtira-fiendsmith-548053","Fiendsmith"
"7582",3,74203495,"PSY-Framegear Delta",2,2,"kashtira-fiendsmith-548053","Fiendsmith"
"7583",4,38814750,"PSY-Framegear Gamma",1,2,"kashtira-fiendsmith-548053","Fiendsmith"
"7584",5,41420027,"Solemn Judgment",3,2,"kashtira-fiendsmith-548053","Fiendsmith"
"7585",6,40605147,"Solemn Strike",2,2,"kashtira-fiendsmith-548053","Fiendsmith"
"7586",7,83326048,"Dimensional Barrier",3,2,"kashtira-fiendsmith-548053","Fiendsmith"
"7587",0,27204311,"Nibiru, the Primal Being",2,0,"kashtira-fiendsmith-548259","Fiendsmith"
"7588",1,68304193,"Kashtira Unicorn",2,0,"kashtira-fiendsmith-548259","Fiendsmith"
"7589",2,32909498,"Kashtira Fenrir",3,0,"kashtira-fiendsmith-548259","Fiendsmith"
"7590",3,60764609,"Fiendsmith Engraver",3,0,"kashtira-fiendsmith-548259","Fiendsmith"
"7591",4,28803166,"Lacrima the Crimson Tears",3,0,"kashtira-fiendsmith-548259","Fiendsmith"
"7592",5,14558127,"Ash Blossom & Joyous Spring",3,0,"kashtira-fiendsmith-548259","Fiendsmith"
"7593",6,52038441,"Ghost Mourner & Moonlit Chill",3,0,"kashtira-fiendsmith-548259","Fiendsmith"
"7594",7,59438930,"Ghost Ogre & Snow Rabbit",3,0,"kashtira-fiendsmith-548259","Fiendsmith"
"7595",8,97651498,"Fabled Lurrie",1,0,"kashtira-fiendsmith-548259","Fiendsmith"
"7596",9,94145021,"Droll & Lock Bird",2,0,"kashtira-fiendsmith-548259","Fiendsmith"
"7597",10,97268402,"Effect Veiler",3,0,"kashtira-fiendsmith-548259","Fiendsmith"
"7598",11,69540484,"Kashtira Birth",1,0,"kashtira-fiendsmith-548259","Fiendsmith"
"7599",12,71832012,"Pressured Planet Wraitsoth",3,0,"kashtira-fiendsmith-548259","Fiendsmith"
"7600",13,98567237,"Fiendsmith's Tract",2,0,"kashtira-fiendsmith-548259","Fiendsmith"
"7601",14,97045737,"Dominus Purge",3,0,"kashtira-fiendsmith-548259","Fiendsmith"
"7602",15,99989863,"Fiendsmith in Paradise",1,0,"kashtira-fiendsmith-548259","Fiendsmith"
"7603",16,10045474,"Infinite Impermanence",3,0,"kashtira-fiendsmith-548259","Fiendsmith"
"7604",0,82135803,"Fiendsmith's Desirae",2,1,"kashtira-fiendsmith-548259","Fiendsmith"
"7605",1,93860227,"Necroquip Princess",1,1,"kashtira-fiendsmith-548259","Fiendsmith"
"7606",2,90448279,"Divine Arsenal AA-ZEUS - Sky Thunder",1,1,"kashtira-fiendsmith-548259","Fiendsmith"
"7607",3,93039339,"Super Starslayer TY-PHON - Sky Crisis",1,1,"kashtira-fiendsmith-548259","Fiendsmith"
"7608",4,91949988,"Gaia Dragon, the Thunder Charger",1,1,"kashtira-fiendsmith-548259","Fiendsmith"
"7609",5,79559912,"D/D/D Wave High King Caesar",1,1,"kashtira-fiendsmith-548259","Fiendsmith"
"7610",6,38495396,"Constellar Ptolemy M7",1,1,"kashtira-fiendsmith-548259","Fiendsmith"
"7611",7,32991300,"Fiendsmith's Agnumday",1,1,"kashtira-fiendsmith-548259","Fiendsmith"
"7612",8,29301450,"S:P Little Knight",1,1,"kashtira-fiendsmith-548259","Fiendsmith"
"7613",9,49867899,"Fiendsmith's Sequence",2,1,"kashtira-fiendsmith-548259","Fiendsmith"
"7614",10,71818935,"Moon of the Closed Heaven",1,1,"kashtira-fiendsmith-548259","Fiendsmith"
"7615",11,2463794,"Fiendsmith's Requiem",2,1,"kashtira-fiendsmith-548259","Fiendsmith"
"7616",0,42141493,"Mulcharmy Fuwalos",3,2,"kashtira-fiendsmith-548259","Fiendsmith"
"7617",1,84192580,"Mulcharmy Purulia",3,2,"kashtira-fiendsmith-548259","Fiendsmith"
"7618",2,40605147,"Solemn Strike",3,2,"kashtira-fiendsmith-548259","Fiendsmith"
"7619",3,83326048,"Dimensional Barrier",3,2,"kashtira-fiendsmith-548259","Fiendsmith"
"7620",4,80101899,"Trap Trick",3,2,"kashtira-fiendsmith-548259","Fiendsmith"
"7621",0,68304193,"Kashtira Unicorn",2,0,"kashtira-fiendsmith-548275","Fiendsmith"
"7622",1,32909498,"Kashtira Fenrir",3,0,"kashtira-fiendsmith-548275","Fiendsmith"
"7623",2,60764609,"Fiendsmith Engraver",3,0,"kashtira-fiendsmith-548275","Fiendsmith"
"7624",3,28803166,"Lacrima the Crimson Tears",3,0,"kashtira-fiendsmith-548275","Fiendsmith"
"7625",4,97651498,"Fabled Lurrie",1,0,"kashtira-fiendsmith-548275","Fiendsmith"
"7626",5,14558128,"Ash Blossom & Joyous Spring",3,0,"kashtira-fiendsmith-548275","Fiendsmith"
"7627",6,97268402,"Effect Veiler",3,0,"kashtira-fiendsmith-548275","Fiendsmith"
"7628",7,52038441,"Ghost Mourner & Moonlit Chill",3,0,"kashtira-fiendsmith-548275","Fiendsmith"
"7629",8,59438930,"Ghost Ogre & Snow Rabbit",3,0,"kashtira-fiendsmith-548275","Fiendsmith"
"7630",9,73642296,"Ghost Belle & Haunted Mansion",3,0,"kashtira-fiendsmith-548275","Fiendsmith"
"7631",10,69540484,"Kashtira Birth",1,0,"kashtira-fiendsmith-548275","Fiendsmith"
"7632",11,71832012,"Pressured Planet Wraitsoth",3,0,"kashtira-fiendsmith-548275","Fiendsmith"
"7633",12,98567237,"Fiendsmith's Tract",2,0,"kashtira-fiendsmith-548275","Fiendsmith"
"7634",13,10045474,"Infinite Impermanence",3,0,"kashtira-fiendsmith-548275","Fiendsmith"
"7635",14,97045737,"Dominus Purge",3,0,"kashtira-fiendsmith-548275","Fiendsmith"
"7636",15,99989863,"Fiendsmith in Paradise",1,0,"kashtira-fiendsmith-548275","Fiendsmith"
"7637",0,73542331,"Kashtira Shangri-Ira",1,1,"kashtira-fiendsmith-548275","Fiendsmith"
"7638",1,38495396,"Constellar Ptolemy M7",1,1,"kashtira-fiendsmith-548275","Fiendsmith"
"7639",2,91949988,"Gaia Dragon, the Thunder Charger",1,1,"kashtira-fiendsmith-548275","Fiendsmith"
"7640",3,79559912,"D/D/D Wave High King Caesar",1,1,"kashtira-fiendsmith-548275","Fiendsmith"
"7641",4,90448279,"Divine Arsenal AA-ZEUS - Sky Thunder",1,1,"kashtira-fiendsmith-548275","Fiendsmith"
"7642",5,93039339,"Super Starslayer TY-PHON - Sky Crisis",1,1,"kashtira-fiendsmith-548275","Fiendsmith"
"7643",6,65741786,"I:P Masquerena",1,1,"kashtira-fiendsmith-548275","Fiendsmith"
"7644",7,29301450,"S:P Little Knight",1,1,"kashtira-fiendsmith-548275","Fiendsmith"
"7645",8,71818935,"Moon of the Closed Heaven",1,1,"kashtira-fiendsmith-548275","Fiendsmith"
"7646",9,2463794,"Fiendsmith's Requiem",2,1,"kashtira-fiendsmith-548275","Fiendsmith"
"7647",10,49867899,"Fiendsmith's Sequence",1,1,"kashtira-fiendsmith-548275","Fiendsmith"
"7648",11,32991300,"Fiendsmith's Agnumday",1,1,"kashtira-fiendsmith-548275","Fiendsmith"
"7649",12,82135803,"Fiendsmith's Desirae",1,1,"kashtira-fiendsmith-548275","Fiendsmith"
"7650",13,93860227,"Necroquip Princess",1,1,"kashtira-fiendsmith-548275","Fiendsmith"
"7651",0,31149212,"Kashtira Riseheart",1,2,"kashtira-fiendsmith-548275","Fiendsmith"
"7652",1,42141493,"Mulcharmy Fuwalos",2,2,"kashtira-fiendsmith-548275","Fiendsmith"
"7653",2,84192580,"Mulcharmy Purulia",3,2,"kashtira-fiendsmith-548275","Fiendsmith"
"7654",3,83326048,"Dimensional Barrier",3,2,"kashtira-fiendsmith-548275","Fiendsmith"
"7655",4,41420027,"Solemn Judgment",3,2,"kashtira-fiendsmith-548275","Fiendsmith"
"7656",5,40605147,"Solemn Strike",3,2,"kashtira-fiendsmith-548275","Fiendsmith"
"7657",0,68304193,"Kashtira Unicorn",2,0,"kashtira-fiendsmith-548276","Fiendsmith"
"7658",1,32909498,"Kashtira Fenrir",3,0,"kashtira-fiendsmith-548276","Fiendsmith"
"7659",2,60764609,"Fiendsmith Engraver",3,0,"kashtira-fiendsmith-548276","Fiendsmith"
"7660",3,28803166,"Lacrima the Crimson Tears",3,0,"kashtira-fiendsmith-548276","Fiendsmith"
"7661",4,97651498,"Fabled Lurrie",1,0,"kashtira-fiendsmith-548276","Fiendsmith"
"7662",5,14558128,"Ash Blossom & Joyous Spring",3,0,"kashtira-fiendsmith-548276","Fiendsmith"
"7663",6,97268402,"Effect Veiler",3,0,"kashtira-fiendsmith-548276","Fiendsmith"
"7664",7,52038441,"Ghost Mourner & Moonlit Chill",3,0,"kashtira-fiendsmith-548276","Fiendsmith"
"7665",8,84192580,"Mulcharmy Purulia",1,0,"kashtira-fiendsmith-548276","Fiendsmith"
"7666",9,59438930,"Ghost Ogre & Snow Rabbit",3,0,"kashtira-fiendsmith-548276","Fiendsmith"
"7667",10,73642296,"Ghost Belle & Haunted Mansion",2,0,"kashtira-fiendsmith-548276","Fiendsmith"
"7668",11,27204311,"Nibiru, the Primal Being",2,0,"kashtira-fiendsmith-548276","Fiendsmith"
"7669",12,69540484,"Kashtira Birth",1,0,"kashtira-fiendsmith-548276","Fiendsmith"
"7670",13,71832012,"Pressured Planet Wraitsoth",3,0,"kashtira-fiendsmith-548276","Fiendsmith"
"7671",14,98567237,"Fiendsmith's Tract",2,0,"kashtira-fiendsmith-548276","Fiendsmith"
"7672",15,10045474,"Infinite Impermanence",3,0,"kashtira-fiendsmith-548276","Fiendsmith"
"7673",16,97045737,"Dominus Purge",3,0,"kashtira-fiendsmith-548276","Fiendsmith"
"7674",17,99989863,"Fiendsmith in Paradise",1,0,"kashtira-fiendsmith-548276","Fiendsmith"
"7675",0,73542331,"Kashtira Shangri-Ira",1,1,"kashtira-fiendsmith-548276","Fiendsmith"
"7676",1,38495396,"Constellar Ptolemy M7",1,1,"kashtira-fiendsmith-548276","Fiendsmith"
"7677",2,91949988,"Gaia Dragon, the Thunder Charger",1,1,"kashtira-fiendsmith-548276","Fiendsmith"
"7678",3,79559912,"D/D/D Wave High King Caesar",1,1,"kashtira-fiendsmith-548276","Fiendsmith"
"7679",4,90448279,"Divine Arsenal AA-ZEUS - Sky Thunder",1,1,"kashtira-fiendsmith-548276","Fiendsmith"
"7680",5,93039339,"Super Starslayer TY-PHON - Sky Crisis",1,1,"kashtira-fiendsmith-548276","Fiendsmith"
"7681",6,65741786,"I:P Masquerena",1,1,"kashtira-fiendsmith-548276","Fiendsmith"
"7682",7,29301450,"S:P Little Knight",1,1,"kashtira-fiendsmith-548276","Fiendsmith"
"7683",8,71818935,"Moon of the Closed Heaven",1,1,"kashtira-fiendsmith-548276","Fiendsmith"
"7684",9,2463794,"Fiendsmith's Requiem",2,1,"kashtira-fiendsmith-548276","Fiendsmith"
"7685",10,49867899,"Fiendsmith's Sequence",1,1,"kashtira-fiendsmith-548276","Fiendsmith"
"7686",11,32991300,"Fiendsmith's Agnumday",1,1,"kashtira-fiendsmith-548276","Fiendsmith"
"7687",12,82135803,"Fiendsmith's Desirae",1,1,"kashtira-fiendsmith-548276","Fiendsmith"
"7688",13,93860227,"Necroquip Princess",1,1,"kashtira-fiendsmith-548276","Fiendsmith"
"7689",0,31149212,"Kashtira Riseheart",1,2,"kashtira-fiendsmith-548276","Fiendsmith"
"7690",1,42141493,"Mulcharmy Fuwalos",3,2,"kashtira-fiendsmith-548276","Fiendsmith"
"7691",2,84192580,"Mulcharmy Purulia",2,2,"kashtira-fiendsmith-548276","Fiendsmith"
"7692",3,83326048,"Dimensional Barrier",3,2,"kashtira-fiendsmith-548276","Fiendsmith"
"7693",4,41420027,"Solemn Judgment",3,2,"kashtira-fiendsmith-548276","Fiendsmith"
"7694",5,40605147,"Solemn Strike",3,2,"kashtira-fiendsmith-548276","Fiendsmith"
"7695",0,68304193,"Kashtira Unicorn",2,0,"kashtira-fiendsmith-548402","Fiendsmith"
"7696",1,32909498,"Kashtira Fenrir",3,0,"kashtira-fiendsmith-548402","Fiendsmith"
"7697",2,60764609,"Fiendsmith Engraver",3,0,"kashtira-fiendsmith-548402","Fiendsmith"
"7698",3,28803166,"Lacrima the Crimson Tears",3,0,"kashtira-fiendsmith-548402","Fiendsmith"
"7699",4,97651498,"Fabled Lurrie",1,0,"kashtira-fiendsmith-548402","Fiendsmith"
"7700",5,14558128,"Ash Blossom & Joyous Spring",3,0,"kashtira-fiendsmith-548402","Fiendsmith"
"7701",6,97268402,"Effect Veiler",3,0,"kashtira-fiendsmith-548402","Fiendsmith"
"7702",7,52038441,"Ghost Mourner & Moonlit Chill",3,0,"kashtira-fiendsmith-548402","Fiendsmith"
"7703",8,84192580,"Mulcharmy Purulia",1,0,"kashtira-fiendsmith-548402","Fiendsmith"
"7704",9,59438930,"Ghost Ogre & Snow Rabbit",3,0,"kashtira-fiendsmith-548402","Fiendsmith"
"7705",10,73642296,"Ghost Belle & Haunted Mansion",2,0,"kashtira-fiendsmith-548402","Fiendsmith"
"7706",11,27204311,"Nibiru, the Primal Being",2,0,"kashtira-fiendsmith-548402","Fiendsmith"
"7707",12,69540484,"Kashtira Birth",1,0,"kashtira-fiendsmith-548402","Fiendsmith"
"7708",13,71832012,"Pressured Planet Wraitsoth",3,0,"kashtira-fiendsmith-548402","Fiendsmith"
"7709",14,98567237,"Fiendsmith's Tract",2,0,"kashtira-fiendsmith-548402","Fiendsmith"
"7710",15,10045474,"Infinite Impermanence",3,0,"kashtira-fiendsmith-548402","Fiendsmith"
"7711",16,97045737,"Dominus Purge",3,0,"kashtira-fiendsmith-548402","Fiendsmith"
"7712",17,99989863,"Fiendsmith in Paradise",1,0,"kashtira-fiendsmith-548402","Fiendsmith"
"7713",0,73542331,"Kashtira Shangri-Ira",1,1,"kashtira-fiendsmith-548402","Fiendsmith"
"7714",1,38495396,"Constellar Ptolemy M7",1,1,"kashtira-fiendsmith-548402","Fiendsmith"
